Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-03-25 0:00:00,-1,6,80,100,150,150
2018-03-25 1:00:00,-18,6,40,200,750,375
2018-03-25 2:00:00,-11,4,40,200,750,75
2018-03-25 3:00:00,-19,2,200,200,150,75
2018-03-25 4:00:00,-3,4,160,150,300,150
2018-03-25 5:00:00,13,4,160,200,450,375
2018-03-25 6:00:00,-5,8,160,200,150,300
2018-03-25 7:00:00,18,10,120,50,150,375
2018-03-25 8:00:00,-10,2,80,250,750,375
2018-03-25 9:00:00,-6,2,40,150,600,375
2018-03-25 10:00:00,15,8,200,100,150,225
2018-03-25 11:00:00,-12,10,80,50,300,75
2018-03-25 12:00:00,12,8,40,200,150,225
2018-03-25 13:00:00,-10,4,40,50,450,150
2018-03-25 14:00:00,10,10,160,200,150,300
2018-03-25 15:00:00,7,8,80,150,750,75
2018-03-25 16:00:00,11,4,80,200,750,225
2018-03-25 17:00:00,-2,2,40,50,600,225
2018-03-25 18:00:00,11,10,160,100,600,300
2018-03-25 19:00:00,0,2,120,100,750,300
2018-03-25 20:00:00,9,2,120,150,300,300
2018-03-25 21:00:00,1,8,80,100,300,375
2018-03-25 22:00:00,5,10,160,250,600,75
2018-03-25 23:00:00,10,4,80,150,450,150
