Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-03-02 0:00:00,3,4,80,150,600,225
2018-03-02 1:00:00,3,6,80,250,450,75
2018-03-02 2:00:00,-5,2,40,200,450,300
2018-03-02 3:00:00,-19,6,120,150,150,75
2018-03-02 4:00:00,11,4,200,150,150,375
2018-03-02 5:00:00,7,8,40,200,750,150
2018-03-02 6:00:00,8,2,200,250,600,225
2018-03-02 7:00:00,-10,10,80,50,450,225
2018-03-02 8:00:00,-15,8,80,100,600,150
2018-03-02 9:00:00,0,2,40,100,750,300
2018-03-02 10:00:00,9,10,120,100,300,300
2018-03-02 11:00:00,2,8,160,250,750,150
2018-03-02 12:00:00,-16,2,120,50,300,300
2018-03-02 13:00:00,-18,4,40,150,450,225
2018-03-02 14:00:00,5,4,120,100,150,150
2018-03-02 15:00:00,-9,10,120,150,600,150
2018-03-02 16:00:00,-12,4,120,150,150,375
2018-03-02 17:00:00,-8,8,40,200,600,225
2018-03-02 18:00:00,-18,10,200,200,600,150
2018-03-02 19:00:00,14,2,80,100,750,75
2018-03-02 20:00:00,8,2,120,50,450,75
2018-03-02 21:00:00,5,2,160,100,750,300
2018-03-02 22:00:00,-8,4,160,150,150,300
2018-03-02 23:00:00,18,8,80,150,450,75
