Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-06-10 0:00:00,9,2,80,50,450,225
2018-06-10 1:00:00,10,2,200,100,750,150
2018-06-10 2:00:00,9,10,40,200,600,75
2018-06-10 3:00:00,-11,8,160,150,300,225
2018-06-10 4:00:00,-6,10,160,200,150,75
2018-06-10 5:00:00,4,8,80,200,600,225
2018-06-10 6:00:00,12,4,160,250,300,300
2018-06-10 7:00:00,-4,6,120,250,750,375
2018-06-10 8:00:00,-10,10,160,200,600,225
2018-06-10 9:00:00,-7,6,40,250,450,150
2018-06-10 10:00:00,0,10,200,50,450,150
2018-06-10 11:00:00,-16,4,40,150,750,300
2018-06-10 12:00:00,0,4,160,250,150,375
2018-06-10 13:00:00,-2,10,160,200,300,150
2018-06-10 14:00:00,-14,10,80,50,750,150
2018-06-10 15:00:00,-11,2,200,150,150,150
2018-06-10 16:00:00,-10,4,40,250,300,75
2018-06-10 17:00:00,3,10,160,50,600,225
2018-06-10 18:00:00,-1,10,40,100,300,150
2018-06-10 19:00:00,4,2,120,250,300,75
2018-06-10 20:00:00,17,4,40,100,600,375
2018-06-10 21:00:00,16,2,200,50,600,150
2018-06-10 22:00:00,18,8,80,250,150,375
2018-06-10 23:00:00,-2,6,40,50,450,150
