Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-02-04 0:00:00,-18,4,80,50,300,75
2018-02-04 1:00:00,16,6,80,50,150,225
2018-02-04 2:00:00,-4,8,200,250,600,75
2018-02-04 3:00:00,-12,4,200,250,750,75
2018-02-04 4:00:00,-17,4,120,150,150,300
2018-02-04 5:00:00,-14,8,40,50,600,225
2018-02-04 6:00:00,-9,2,40,250,450,150
2018-02-04 7:00:00,12,10,200,150,150,225
2018-02-04 8:00:00,-12,8,80,200,750,375
2018-02-04 9:00:00,10,6,40,50,300,75
2018-02-04 10:00:00,16,10,120,50,750,375
2018-02-04 11:00:00,-17,8,80,50,300,150
2018-02-04 12:00:00,-13,2,120,150,750,375
2018-02-04 13:00:00,1,10,120,250,450,225
2018-02-04 14:00:00,10,10,40,250,450,75
2018-02-04 15:00:00,7,8,40,50,750,225
2018-02-04 16:00:00,-6,8,40,200,600,225
2018-02-04 17:00:00,-14,6,80,200,300,75
2018-02-04 18:00:00,-5,10,80,50,150,300
2018-02-04 19:00:00,5,6,120,200,600,75
2018-02-04 20:00:00,-15,8,120,100,750,300
2018-02-04 21:00:00,-9,4,200,200,450,300
2018-02-04 22:00:00,11,2,80,200,150,75
2018-02-04 23:00:00,-3,10,200,200,600,150
