Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-05-13 0:00:00,-2,6,40,200,450,75
2018-05-13 1:00:00,-18,10,80,200,300,300
2018-05-13 2:00:00,-18,8,200,150,150,300
2018-05-13 3:00:00,-3,8,200,200,750,75
2018-05-13 4:00:00,9,2,80,150,600,150
2018-05-13 5:00:00,19,8,160,100,750,150
2018-05-13 6:00:00,-14,6,80,200,750,300
2018-05-13 7:00:00,-2,2,120,50,600,300
2018-05-13 8:00:00,-14,8,120,50,600,75
2018-05-13 9:00:00,-4,8,200,50,750,225
2018-05-13 10:00:00,-6,4,40,250,300,225
2018-05-13 11:00:00,13,6,40,50,150,300
2018-05-13 12:00:00,-1,8,40,200,450,375
2018-05-13 13:00:00,19,10,120,200,150,225
2018-05-13 14:00:00,10,8,80,100,750,150
2018-05-13 15:00:00,-15,8,160,100,750,75
2018-05-13 16:00:00,18,8,160,200,750,375
2018-05-13 17:00:00,17,8,80,50,150,375
2018-05-13 18:00:00,8,2,40,50,600,300
2018-05-13 19:00:00,19,8,200,200,150,150
2018-05-13 20:00:00,-7,4,40,150,300,75
2018-05-13 21:00:00,-1,4,120,250,450,75
2018-05-13 22:00:00,-7,8,120,250,750,75
2018-05-13 23:00:00,1,10,120,250,150,375
