Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-03-29 0:00:00,-1,6,40,50,150,75
2018-03-29 1:00:00,5,6,160,200,750,375
2018-03-29 2:00:00,-4,4,80,250,600,150
2018-03-29 3:00:00,-4,8,80,100,300,75
2018-03-29 4:00:00,-7,2,80,150,300,150
2018-03-29 5:00:00,19,4,120,200,600,150
2018-03-29 6:00:00,-8,4,200,200,300,300
2018-03-29 7:00:00,7,2,120,150,300,75
2018-03-29 8:00:00,13,4,200,50,750,300
2018-03-29 9:00:00,-1,8,120,150,300,150
2018-03-29 10:00:00,13,10,40,100,450,225
2018-03-29 11:00:00,5,4,40,250,450,300
2018-03-29 12:00:00,7,6,40,150,300,225
2018-03-29 13:00:00,-11,10,160,50,600,150
2018-03-29 14:00:00,6,10,40,100,600,150
2018-03-29 15:00:00,13,6,80,150,150,75
2018-03-29 16:00:00,3,8,80,100,450,150
2018-03-29 17:00:00,4,8,80,150,450,75
2018-03-29 18:00:00,11,2,200,150,750,75
2018-03-29 19:00:00,-5,2,160,150,150,225
2018-03-29 20:00:00,4,8,40,100,300,150
2018-03-29 21:00:00,-11,8,200,50,600,375
2018-03-29 22:00:00,16,4,120,150,750,225
2018-03-29 23:00:00,-7,6,200,50,300,225
