Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-09-16 0:00:00,2,6,80,100,750,225
2018-09-16 1:00:00,13,6,80,200,750,300
2018-09-16 2:00:00,16,4,80,200,750,375
2018-09-16 3:00:00,19,6,160,250,300,225
2018-09-16 4:00:00,-16,8,80,150,300,225
2018-09-16 5:00:00,-10,8,200,250,600,150
2018-09-16 6:00:00,-10,2,120,150,150,150
2018-09-16 7:00:00,-16,6,40,50,450,150
2018-09-16 8:00:00,-1,2,120,150,600,375
2018-09-16 9:00:00,-19,10,200,50,750,300
2018-09-16 10:00:00,9,6,200,100,450,150
2018-09-16 11:00:00,-3,8,200,100,300,375
2018-09-16 12:00:00,-3,4,200,50,750,375
2018-09-16 13:00:00,-18,6,120,50,300,150
2018-09-16 14:00:00,10,4,80,50,450,225
2018-09-16 15:00:00,-5,10,200,150,750,300
2018-09-16 16:00:00,18,10,40,250,300,375
2018-09-16 17:00:00,-4,2,40,100,150,150
2018-09-16 18:00:00,-16,2,120,100,600,375
2018-09-16 19:00:00,-14,2,80,100,300,300
2018-09-16 20:00:00,3,4,80,250,150,150
2018-09-16 21:00:00,13,8,40,150,450,300
2018-09-16 22:00:00,-14,6,80,250,600,150
2018-09-16 23:00:00,0,4,120,150,750,375
