Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-05-04 0:00:00,11,6,120,50,600,225
2018-05-04 1:00:00,15,4,200,250,600,150
2018-05-04 2:00:00,5,4,40,50,600,375
2018-05-04 3:00:00,-4,4,80,250,450,375
2018-05-04 4:00:00,-1,2,200,50,450,225
2018-05-04 5:00:00,2,2,120,250,150,225
2018-05-04 6:00:00,0,4,80,100,300,225
2018-05-04 7:00:00,10,8,160,150,600,225
2018-05-04 8:00:00,-18,8,40,200,150,300
2018-05-04 9:00:00,8,8,40,100,450,150
2018-05-04 10:00:00,-15,10,160,50,150,300
2018-05-04 11:00:00,-4,8,160,50,150,300
2018-05-04 12:00:00,11,6,80,200,150,75
2018-05-04 13:00:00,0,6,160,150,300,225
2018-05-04 14:00:00,-14,4,80,50,150,150
2018-05-04 15:00:00,-9,8,120,100,600,300
2018-05-04 16:00:00,-2,6,80,100,750,300
2018-05-04 17:00:00,-16,2,80,100,300,300
2018-05-04 18:00:00,-15,2,40,50,600,150
2018-05-04 19:00:00,-2,4,160,250,450,225
2018-05-04 20:00:00,18,2,160,100,300,225
2018-05-04 21:00:00,-19,4,160,50,450,375
2018-05-04 22:00:00,10,2,200,250,300,225
2018-05-04 23:00:00,14,2,160,100,750,375
