Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-04-10 0:00:00,14,10,200,200,750,75
2018-04-10 1:00:00,-14,10,80,250,450,75
2018-04-10 2:00:00,-6,4,160,100,300,75
2018-04-10 3:00:00,3,6,40,250,450,150
2018-04-10 4:00:00,-19,4,120,100,450,150
2018-04-10 5:00:00,-16,4,40,250,600,300
2018-04-10 6:00:00,-6,8,40,150,300,375
2018-04-10 7:00:00,-15,4,200,200,750,75
2018-04-10 8:00:00,-8,10,160,100,600,75
2018-04-10 9:00:00,-8,2,160,200,450,300
2018-04-10 10:00:00,-4,2,160,150,450,300
2018-04-10 11:00:00,-4,4,160,50,600,225
2018-04-10 12:00:00,6,10,200,100,450,375
2018-04-10 13:00:00,-13,10,80,250,300,375
2018-04-10 14:00:00,-6,10,80,150,300,150
2018-04-10 15:00:00,18,4,120,150,600,225
2018-04-10 16:00:00,5,6,160,200,600,150
2018-04-10 17:00:00,-8,4,40,50,150,300
2018-04-10 18:00:00,-4,8,80,50,300,225
2018-04-10 19:00:00,-4,6,40,50,300,225
2018-04-10 20:00:00,17,4,200,100,750,300
2018-04-10 21:00:00,10,2,200,100,300,375
2018-04-10 22:00:00,8,2,40,50,600,375
2018-04-10 23:00:00,12,4,80,100,450,225
