Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-03-30 0:00:00,18,2,160,200,750,150
2018-03-30 1:00:00,-2,8,120,50,600,225
2018-03-30 2:00:00,11,8,160,200,600,375
2018-03-30 3:00:00,3,10,40,100,600,375
2018-03-30 4:00:00,-3,6,120,250,450,150
2018-03-30 5:00:00,-17,10,200,200,300,300
2018-03-30 6:00:00,-14,2,80,150,600,300
2018-03-30 7:00:00,-9,2,160,150,150,375
2018-03-30 8:00:00,3,6,80,50,600,225
2018-03-30 9:00:00,16,2,80,50,750,75
2018-03-30 10:00:00,8,10,40,150,600,75
2018-03-30 11:00:00,3,8,200,50,300,225
2018-03-30 12:00:00,1,2,120,250,600,375
2018-03-30 13:00:00,-18,10,80,150,150,300
2018-03-30 14:00:00,-10,8,120,200,600,375
2018-03-30 15:00:00,-7,4,120,250,750,75
2018-03-30 16:00:00,-17,6,120,250,300,300
2018-03-30 17:00:00,0,6,200,100,450,150
2018-03-30 18:00:00,5,2,80,100,450,150
2018-03-30 19:00:00,8,10,80,250,750,150
2018-03-30 20:00:00,0,10,120,100,750,225
2018-03-30 21:00:00,-7,2,80,200,750,300
2018-03-30 22:00:00,19,2,80,100,750,300
2018-03-30 23:00:00,-13,4,160,200,600,75
