Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-07-01 0:00:00,17,8,40,100,750,225
2018-07-01 1:00:00,-3,6,200,200,300,225
2018-07-01 2:00:00,-13,8,120,50,150,150
2018-07-01 3:00:00,16,8,40,200,450,375
2018-07-01 4:00:00,19,2,40,50,600,300
2018-07-01 5:00:00,0,2,80,200,450,75
2018-07-01 6:00:00,-14,6,40,100,150,225
2018-07-01 7:00:00,5,8,120,250,600,375
2018-07-01 8:00:00,-11,2,120,50,150,75
2018-07-01 9:00:00,-5,4,40,150,300,300
2018-07-01 10:00:00,19,6,80,200,450,300
2018-07-01 11:00:00,13,4,40,100,600,300
2018-07-01 12:00:00,13,4,80,50,300,225
2018-07-01 13:00:00,11,8,200,250,150,300
2018-07-01 14:00:00,-9,10,40,50,600,75
2018-07-01 15:00:00,8,10,40,200,600,300
2018-07-01 16:00:00,-5,4,120,100,150,225
2018-07-01 17:00:00,0,8,120,150,750,75
2018-07-01 18:00:00,14,2,40,250,300,150
2018-07-01 19:00:00,11,6,40,50,300,225
2018-07-01 20:00:00,3,6,120,250,600,150
2018-07-01 21:00:00,-15,10,120,250,600,225
2018-07-01 22:00:00,-11,4,120,250,150,225
2018-07-01 23:00:00,1,8,160,150,300,150
