Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-03-17 0:00:00,-6,4,120,50,750,300
2018-03-17 1:00:00,15,8,200,150,450,375
2018-03-17 2:00:00,17,8,200,100,750,75
2018-03-17 3:00:00,16,8,40,150,150,75
2018-03-17 4:00:00,0,10,200,250,450,75
2018-03-17 5:00:00,-3,2,80,100,300,300
2018-03-17 6:00:00,12,4,200,50,150,75
2018-03-17 7:00:00,-16,10,80,250,450,375
2018-03-17 8:00:00,19,6,80,200,600,375
2018-03-17 9:00:00,4,2,40,200,600,225
2018-03-17 10:00:00,9,2,40,50,600,225
2018-03-17 11:00:00,18,2,200,250,600,150
2018-03-17 12:00:00,11,8,160,200,150,375
2018-03-17 13:00:00,-10,2,40,250,600,150
2018-03-17 14:00:00,15,6,120,50,300,225
2018-03-17 15:00:00,-9,4,80,50,450,75
2018-03-17 16:00:00,1,6,40,50,450,75
2018-03-17 17:00:00,-3,6,80,200,750,225
2018-03-17 18:00:00,-6,2,40,100,600,300
2018-03-17 19:00:00,6,4,80,100,150,225
2018-03-17 20:00:00,16,10,80,100,300,150
2018-03-17 21:00:00,11,8,160,150,150,375
2018-03-17 22:00:00,-12,4,200,200,450,225
2018-03-17 23:00:00,-17,10,40,250,600,225
