Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-03-22 0:00:00,-4,6,160,100,750,75
2018-03-22 1:00:00,-10,8,160,150,450,375
2018-03-22 2:00:00,-18,6,120,100,150,225
2018-03-22 3:00:00,7,8,200,250,300,75
2018-03-22 4:00:00,8,4,120,200,450,375
2018-03-22 5:00:00,0,8,40,100,600,75
2018-03-22 6:00:00,0,4,200,150,450,300
2018-03-22 7:00:00,6,6,160,200,600,300
2018-03-22 8:00:00,-1,8,120,200,450,150
2018-03-22 9:00:00,12,2,160,50,150,75
2018-03-22 10:00:00,14,10,120,50,300,150
2018-03-22 11:00:00,7,6,80,200,300,300
2018-03-22 12:00:00,16,4,80,100,450,75
2018-03-22 13:00:00,19,2,160,50,600,225
2018-03-22 14:00:00,-3,2,200,250,150,225
2018-03-22 15:00:00,0,2,120,250,600,150
2018-03-22 16:00:00,13,10,120,200,300,225
2018-03-22 17:00:00,-8,2,80,50,150,300
2018-03-22 18:00:00,-6,6,160,50,600,300
2018-03-22 19:00:00,15,4,120,50,450,375
2018-03-22 20:00:00,9,2,200,150,300,225
2018-03-22 21:00:00,4,4,120,200,750,375
2018-03-22 22:00:00,9,6,120,150,300,75
2018-03-22 23:00:00,-6,2,160,250,150,300
