Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-03-21 0:00:00,-13,8,40,250,600,375
2018-03-21 1:00:00,12,4,40,100,450,375
2018-03-21 2:00:00,-3,2,80,150,600,75
2018-03-21 3:00:00,5,10,80,150,450,375
2018-03-21 4:00:00,9,2,160,150,450,150
2018-03-21 5:00:00,9,8,200,50,150,225
2018-03-21 6:00:00,3,10,160,50,600,225
2018-03-21 7:00:00,-3,2,80,150,750,375
2018-03-21 8:00:00,-14,6,40,200,450,300
2018-03-21 9:00:00,18,8,80,150,300,375
2018-03-21 10:00:00,14,2,160,50,600,300
2018-03-21 11:00:00,5,2,80,100,450,75
2018-03-21 12:00:00,-6,8,40,100,300,150
2018-03-21 13:00:00,-2,2,200,150,300,375
2018-03-21 14:00:00,18,10,200,100,450,225
2018-03-21 15:00:00,1,6,80,100,600,375
2018-03-21 16:00:00,18,6,80,250,450,375
2018-03-21 17:00:00,3,6,120,200,300,150
2018-03-21 18:00:00,19,4,80,50,750,300
2018-03-21 19:00:00,12,4,40,100,750,375
2018-03-21 20:00:00,-10,4,120,250,300,375
2018-03-21 21:00:00,-7,2,120,150,600,75
2018-03-21 22:00:00,-14,8,200,100,450,225
2018-03-21 23:00:00,-10,6,200,50,450,225
