Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-08-24 0:00:00,-9,8,200,100,150,375
2018-08-24 1:00:00,-12,2,200,200,600,225
2018-08-24 2:00:00,10,6,120,50,450,75
2018-08-24 3:00:00,9,4,160,100,600,150
2018-08-24 4:00:00,-7,10,40,200,300,225
2018-08-24 5:00:00,-6,6,120,250,600,150
2018-08-24 6:00:00,13,4,160,50,750,375
2018-08-24 7:00:00,17,10,160,50,600,225
2018-08-24 8:00:00,7,8,120,50,600,225
2018-08-24 9:00:00,-6,10,80,100,150,300
2018-08-24 10:00:00,9,10,160,100,300,150
2018-08-24 11:00:00,1,10,120,200,300,300
2018-08-24 12:00:00,-7,8,80,100,450,75
2018-08-24 13:00:00,12,4,80,250,600,75
2018-08-24 14:00:00,-7,8,200,250,300,225
2018-08-24 15:00:00,1,6,40,150,450,75
2018-08-24 16:00:00,-15,10,40,250,750,225
2018-08-24 17:00:00,-8,6,40,50,600,300
2018-08-24 18:00:00,17,2,160,250,750,150
2018-08-24 19:00:00,-16,8,160,200,300,75
2018-08-24 20:00:00,9,2,120,250,450,225
2018-08-24 21:00:00,14,2,80,200,450,225
2018-08-24 22:00:00,-4,4,200,200,150,150
2018-08-24 23:00:00,7,10,160,100,600,150
