Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-05-25 0:00:00,-6,4,120,200,600,75
2018-05-25 1:00:00,-17,10,40,50,750,75
2018-05-25 2:00:00,-3,10,160,200,450,375
2018-05-25 3:00:00,11,8,160,200,150,150
2018-05-25 4:00:00,0,6,160,250,750,300
2018-05-25 5:00:00,19,2,40,50,600,375
2018-05-25 6:00:00,19,2,80,150,300,75
2018-05-25 7:00:00,-14,8,80,50,150,150
2018-05-25 8:00:00,11,8,40,50,300,150
2018-05-25 9:00:00,-9,2,200,200,300,300
2018-05-25 10:00:00,-5,8,80,250,450,150
2018-05-25 11:00:00,1,2,80,100,600,150
2018-05-25 12:00:00,6,2,120,150,750,375
2018-05-25 13:00:00,-17,8,200,100,150,150
2018-05-25 14:00:00,-5,6,160,200,150,150
2018-05-25 15:00:00,9,4,40,50,450,225
2018-05-25 16:00:00,2,4,200,100,750,375
2018-05-25 17:00:00,-6,8,120,100,300,150
2018-05-25 18:00:00,19,8,200,150,150,150
2018-05-25 19:00:00,-5,6,200,150,150,75
2018-05-25 20:00:00,19,4,120,100,750,150
2018-05-25 21:00:00,8,8,40,50,600,75
2018-05-25 22:00:00,17,2,40,200,150,150
2018-05-25 23:00:00,15,4,40,250,600,375
