Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-06-01 0:00:00,-3,4,200,250,300,150
2018-06-01 1:00:00,-11,8,200,200,750,75
2018-06-01 2:00:00,-2,2,80,150,600,375
2018-06-01 3:00:00,-19,2,160,250,150,300
2018-06-01 4:00:00,-10,10,40,200,150,75
2018-06-01 5:00:00,15,10,200,100,600,225
2018-06-01 6:00:00,-10,4,80,100,450,225
2018-06-01 7:00:00,-19,8,160,100,150,225
2018-06-01 8:00:00,-1,10,200,250,750,75
2018-06-01 9:00:00,-7,6,200,250,300,75
2018-06-01 10:00:00,16,4,80,150,150,75
2018-06-01 11:00:00,-4,8,160,150,150,150
2018-06-01 12:00:00,-17,2,120,250,600,300
2018-06-01 13:00:00,8,2,160,200,150,300
2018-06-01 14:00:00,-15,2,160,200,150,300
2018-06-01 15:00:00,9,4,40,200,750,300
2018-06-01 16:00:00,-1,8,200,50,450,375
2018-06-01 17:00:00,-17,4,40,200,600,300
2018-06-01 18:00:00,-13,10,80,100,150,75
2018-06-01 19:00:00,-7,10,40,50,750,300
2018-06-01 20:00:00,-3,6,200,200,300,225
2018-06-01 21:00:00,12,6,80,250,150,150
2018-06-01 22:00:00,9,6,40,250,300,300
2018-06-01 23:00:00,18,10,80,100,450,225
