Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-11-04 0:00:00,6,10,160,150,750,150
2018-11-04 1:00:00,-2,6,160,150,150,75
2018-11-04 2:00:00,-15,6,200,100,750,375
2018-11-04 3:00:00,15,2,160,100,300,75
2018-11-04 4:00:00,4,6,80,200,300,75
2018-11-04 5:00:00,0,4,200,200,450,150
2018-11-04 6:00:00,15,4,40,250,300,375
2018-11-04 7:00:00,-18,2,160,200,150,225
2018-11-04 8:00:00,4,10,80,100,750,300
2018-11-04 9:00:00,-2,2,80,200,750,150
2018-11-04 10:00:00,-5,8,40,100,150,225
2018-11-04 11:00:00,-15,4,200,100,450,225
2018-11-04 12:00:00,14,8,40,250,750,75
2018-11-04 13:00:00,-1,6,120,50,600,300
2018-11-04 14:00:00,-15,10,120,100,750,150
2018-11-04 15:00:00,0,8,80,250,300,150
2018-11-04 16:00:00,11,8,160,150,150,150
2018-11-04 17:00:00,3,4,120,100,300,375
2018-11-04 18:00:00,-16,10,160,50,450,150
2018-11-04 19:00:00,-12,2,200,250,750,150
2018-11-04 20:00:00,8,10,120,250,600,225
2018-11-04 21:00:00,5,2,120,150,150,375
2018-11-04 22:00:00,16,8,160,100,150,150
2018-11-04 23:00:00,-12,6,200,100,750,75
