Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-11-28 0:00:00,-11,8,80,100,750,225
2018-11-28 1:00:00,-2,4,40,250,300,300
2018-11-28 2:00:00,7,10,80,150,450,375
2018-11-28 3:00:00,-5,6,200,100,450,75
2018-11-28 4:00:00,-10,10,200,50,750,300
2018-11-28 5:00:00,-7,6,160,200,300,300
2018-11-28 6:00:00,-16,6,120,100,150,225
2018-11-28 7:00:00,0,2,200,150,300,375
2018-11-28 8:00:00,5,2,200,150,600,375
2018-11-28 9:00:00,19,4,200,100,750,375
2018-11-28 10:00:00,18,6,40,100,150,150
2018-11-28 11:00:00,14,2,80,200,450,375
2018-11-28 12:00:00,0,4,160,50,750,150
2018-11-28 13:00:00,-16,8,160,50,750,225
2018-11-28 14:00:00,-3,2,80,250,150,75
2018-11-28 15:00:00,-9,10,160,50,300,375
2018-11-28 16:00:00,-8,4,80,250,450,150
2018-11-28 17:00:00,9,2,200,100,600,150
2018-11-28 18:00:00,-10,2,120,250,450,150
2018-11-28 19:00:00,14,10,200,50,600,225
2018-11-28 20:00:00,-13,2,40,200,750,225
2018-11-28 21:00:00,-10,6,40,150,300,225
2018-11-28 22:00:00,-10,4,200,150,600,150
2018-11-28 23:00:00,-17,2,200,50,450,375
