Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-10-11 0:00:00,-4,6,120,200,750,150
2018-10-11 1:00:00,-15,6,40,150,300,225
2018-10-11 2:00:00,17,8,200,200,600,225
2018-10-11 3:00:00,-19,8,160,250,750,75
2018-10-11 4:00:00,-2,10,40,100,600,225
2018-10-11 5:00:00,-18,10,160,250,150,300
2018-10-11 6:00:00,12,8,120,150,750,75
2018-10-11 7:00:00,-5,2,120,250,750,75
2018-10-11 8:00:00,9,10,40,150,600,375
2018-10-11 9:00:00,14,8,120,200,300,75
2018-10-11 10:00:00,-15,6,120,50,600,375
2018-10-11 11:00:00,19,4,160,150,450,300
2018-10-11 12:00:00,-2,10,160,150,450,375
2018-10-11 13:00:00,-15,10,200,150,450,375
2018-10-11 14:00:00,-18,8,200,50,450,300
2018-10-11 15:00:00,10,4,120,150,150,375
2018-10-11 16:00:00,-17,6,160,100,600,225
2018-10-11 17:00:00,10,6,200,250,300,150
2018-10-11 18:00:00,-6,4,40,200,750,150
2018-10-11 19:00:00,4,6,200,50,450,375
2018-10-11 20:00:00,5,8,200,100,450,75
2018-10-11 21:00:00,7,10,40,150,150,150
2018-10-11 22:00:00,0,2,40,100,150,75
2018-10-11 23:00:00,18,2,80,100,300,150
