Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-05-02 0:00:00,7,10,160,50,750,300
2018-05-02 1:00:00,-18,6,120,150,600,75
2018-05-02 2:00:00,11,10,40,200,600,300
2018-05-02 3:00:00,19,10,200,100,750,225
2018-05-02 4:00:00,13,4,160,100,300,300
2018-05-02 5:00:00,-4,2,40,100,450,375
2018-05-02 6:00:00,-1,8,200,50,300,225
2018-05-02 7:00:00,16,4,200,150,300,150
2018-05-02 8:00:00,19,2,40,50,750,75
2018-05-02 9:00:00,-5,4,120,100,150,75
2018-05-02 10:00:00,1,2,40,50,150,225
2018-05-02 11:00:00,18,6,80,50,750,150
2018-05-02 12:00:00,-18,10,200,200,750,300
2018-05-02 13:00:00,2,2,120,150,450,75
2018-05-02 14:00:00,-13,4,40,250,600,375
2018-05-02 15:00:00,19,8,120,100,750,375
2018-05-02 16:00:00,10,4,200,250,600,375
2018-05-02 17:00:00,19,10,120,100,150,150
2018-05-02 18:00:00,16,8,160,200,600,75
2018-05-02 19:00:00,-16,10,80,100,300,225
2018-05-02 20:00:00,18,2,200,200,600,75
2018-05-02 21:00:00,3,10,160,100,300,150
2018-05-02 22:00:00,-6,10,200,150,300,150
2018-05-02 23:00:00,-4,6,200,200,450,375
