Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-07-10 0:00:00,13,4,200,100,750,225
2018-07-10 1:00:00,8,6,120,200,600,300
2018-07-10 2:00:00,-8,10,160,100,600,75
2018-07-10 3:00:00,-12,2,80,250,450,150
2018-07-10 4:00:00,6,2,120,200,450,225
2018-07-10 5:00:00,-1,10,120,250,600,300
2018-07-10 6:00:00,-6,2,160,100,600,150
2018-07-10 7:00:00,16,10,120,150,600,150
2018-07-10 8:00:00,2,10,120,50,300,375
2018-07-10 9:00:00,-11,4,200,150,150,75
2018-07-10 10:00:00,12,10,120,100,150,150
2018-07-10 11:00:00,9,2,80,50,750,150
2018-07-10 12:00:00,3,2,120,250,600,75
2018-07-10 13:00:00,-12,8,120,50,750,75
2018-07-10 14:00:00,17,6,80,100,150,375
2018-07-10 15:00:00,14,2,40,50,450,300
2018-07-10 16:00:00,-13,4,40,200,600,300
2018-07-10 17:00:00,-10,6,160,50,150,75
2018-07-10 18:00:00,10,4,160,100,150,75
2018-07-10 19:00:00,3,2,160,100,600,225
2018-07-10 20:00:00,-15,4,200,150,750,300
2018-07-10 21:00:00,-11,8,80,50,450,225
2018-07-10 22:00:00,2,6,80,250,150,150
2018-07-10 23:00:00,-8,8,120,150,600,300
