Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-08-18 0:00:00,13,10,200,50,600,300
2018-08-18 1:00:00,14,2,80,50,450,225
2018-08-18 2:00:00,0,10,120,250,150,300
2018-08-18 3:00:00,-3,8,200,50,150,225
2018-08-18 4:00:00,-9,6,80,200,300,75
2018-08-18 5:00:00,-17,8,80,200,600,300
2018-08-18 6:00:00,-11,4,200,150,150,75
2018-08-18 7:00:00,-11,8,120,50,750,375
2018-08-18 8:00:00,-9,10,200,250,300,225
2018-08-18 9:00:00,10,4,200,50,150,150
2018-08-18 10:00:00,-8,6,200,200,300,225
2018-08-18 11:00:00,14,6,160,250,450,300
2018-08-18 12:00:00,5,4,40,50,600,150
2018-08-18 13:00:00,-16,6,80,50,450,225
2018-08-18 14:00:00,17,6,120,50,600,150
2018-08-18 15:00:00,-13,10,80,150,450,225
2018-08-18 16:00:00,9,8,160,50,150,75
2018-08-18 17:00:00,-12,10,200,150,150,150
2018-08-18 18:00:00,-12,2,160,50,300,375
2018-08-18 19:00:00,18,6,80,50,450,225
2018-08-18 20:00:00,15,6,120,250,750,150
2018-08-18 21:00:00,-14,2,120,250,600,150
2018-08-18 22:00:00,15,10,80,200,750,150
2018-08-18 23:00:00,13,2,80,250,150,225
