Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-09-29 0:00:00,19,4,120,250,600,300
2018-09-29 1:00:00,-6,8,200,250,300,375
2018-09-29 2:00:00,-18,4,80,50,150,225
2018-09-29 3:00:00,19,6,200,200,300,225
2018-09-29 4:00:00,17,10,80,200,300,75
2018-09-29 5:00:00,-14,4,160,100,300,225
2018-09-29 6:00:00,2,10,200,200,750,225
2018-09-29 7:00:00,-14,2,40,250,600,225
2018-09-29 8:00:00,-11,10,200,50,600,225
2018-09-29 9:00:00,-5,4,200,250,300,150
2018-09-29 10:00:00,11,8,80,50,450,225
2018-09-29 11:00:00,13,10,40,150,750,75
2018-09-29 12:00:00,16,8,40,100,600,375
2018-09-29 13:00:00,0,8,40,150,300,375
2018-09-29 14:00:00,8,10,40,250,150,375
2018-09-29 15:00:00,-7,4,160,150,450,375
2018-09-29 16:00:00,-6,6,160,50,300,375
2018-09-29 17:00:00,16,4,80,250,750,225
2018-09-29 18:00:00,-18,8,200,150,750,150
2018-09-29 19:00:00,19,6,200,250,750,225
2018-09-29 20:00:00,2,2,200,200,750,375
2018-09-29 21:00:00,-2,8,160,150,450,225
2018-09-29 22:00:00,17,8,200,50,300,225
2018-09-29 23:00:00,-5,2,40,200,600,225
