Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-02-15 0:00:00,2,6,120,50,300,75
2018-02-15 1:00:00,0,8,40,200,450,375
2018-02-15 2:00:00,-11,4,40,50,300,75
2018-02-15 3:00:00,-3,4,120,100,750,75
2018-02-15 4:00:00,-19,10,200,100,300,300
2018-02-15 5:00:00,-5,2,80,150,750,150
2018-02-15 6:00:00,3,10,160,250,150,75
2018-02-15 7:00:00,-10,2,80,100,150,300
2018-02-15 8:00:00,-19,6,160,150,150,75
2018-02-15 9:00:00,9,2,200,50,150,150
2018-02-15 10:00:00,-19,2,120,250,450,300
2018-02-15 11:00:00,8,4,200,100,450,375
2018-02-15 12:00:00,13,4,120,250,750,300
2018-02-15 13:00:00,8,10,160,50,150,150
2018-02-15 14:00:00,-10,10,160,100,300,300
2018-02-15 15:00:00,17,2,40,50,450,225
2018-02-15 16:00:00,12,10,80,250,750,225
2018-02-15 17:00:00,-13,2,80,100,600,150
2018-02-15 18:00:00,-12,10,160,150,150,75
2018-02-15 19:00:00,5,2,40,100,150,75
2018-02-15 20:00:00,4,2,40,150,450,75
2018-02-15 21:00:00,-12,2,40,50,450,375
2018-02-15 22:00:00,14,2,120,50,150,75
2018-02-15 23:00:00,-19,8,80,50,600,75
