Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-10-21 0:00:00,4,8,120,150,600,150
2018-10-21 1:00:00,19,8,200,250,450,225
2018-10-21 2:00:00,0,2,80,150,300,375
2018-10-21 3:00:00,-15,10,160,50,300,150
2018-10-21 4:00:00,-9,2,120,50,750,375
2018-10-21 5:00:00,-5,10,40,200,600,75
2018-10-21 6:00:00,8,8,200,200,750,150
2018-10-21 7:00:00,9,6,160,250,300,300
2018-10-21 8:00:00,10,10,160,200,750,150
2018-10-21 9:00:00,-6,4,80,200,600,150
2018-10-21 10:00:00,4,6,80,100,600,300
2018-10-21 11:00:00,8,8,160,200,150,225
2018-10-21 12:00:00,15,6,120,200,600,375
2018-10-21 13:00:00,-4,4,160,50,600,300
2018-10-21 14:00:00,16,4,160,250,450,75
2018-10-21 15:00:00,-10,10,40,50,750,150
2018-10-21 16:00:00,-19,4,80,200,300,75
2018-10-21 17:00:00,-13,2,80,100,150,225
2018-10-21 18:00:00,-7,6,80,100,300,75
2018-10-21 19:00:00,-1,8,120,200,300,300
2018-10-21 20:00:00,1,10,200,150,300,75
2018-10-21 21:00:00,0,2,40,200,600,375
2018-10-21 22:00:00,-9,2,120,50,300,75
2018-10-21 23:00:00,-13,2,160,200,150,375
