Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-09-10 0:00:00,-5,6,80,200,750,300
2018-09-10 1:00:00,10,4,200,100,450,150
2018-09-10 2:00:00,-15,6,160,250,750,225
2018-09-10 3:00:00,14,4,200,50,150,75
2018-09-10 4:00:00,9,8,120,100,150,300
2018-09-10 5:00:00,16,4,80,150,300,300
2018-09-10 6:00:00,0,2,80,100,750,75
2018-09-10 7:00:00,-6,10,160,100,600,225
2018-09-10 8:00:00,5,8,80,250,150,375
2018-09-10 9:00:00,2,2,120,100,600,225
2018-09-10 10:00:00,-11,10,40,100,300,375
2018-09-10 11:00:00,-12,4,160,100,300,300
2018-09-10 12:00:00,6,2,80,150,150,300
2018-09-10 13:00:00,5,4,80,50,600,225
2018-09-10 14:00:00,0,10,80,250,450,150
2018-09-10 15:00:00,16,6,200,50,150,300
2018-09-10 16:00:00,-16,6,160,50,450,300
2018-09-10 17:00:00,13,6,160,50,600,150
2018-09-10 18:00:00,-8,8,80,200,750,75
2018-09-10 19:00:00,-17,2,80,200,750,375
2018-09-10 20:00:00,-9,8,120,200,300,375
2018-09-10 21:00:00,-8,2,40,150,450,375
2018-09-10 22:00:00,-17,6,120,250,450,75
2018-09-10 23:00:00,-18,4,40,250,600,375
