Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-08-06 0:00:00,14,6,200,100,300,75
2018-08-06 1:00:00,-6,2,160,100,150,75
2018-08-06 2:00:00,15,4,200,50,750,375
2018-08-06 3:00:00,-6,6,200,150,150,375
2018-08-06 4:00:00,10,6,80,150,450,225
2018-08-06 5:00:00,-10,2,200,250,750,75
2018-08-06 6:00:00,-15,8,200,200,300,75
2018-08-06 7:00:00,-17,8,120,50,450,150
2018-08-06 8:00:00,-1,2,40,200,300,225
2018-08-06 9:00:00,9,6,80,200,150,150
2018-08-06 10:00:00,-19,6,40,250,450,75
2018-08-06 11:00:00,6,2,120,50,150,75
2018-08-06 12:00:00,6,6,120,50,300,75
2018-08-06 13:00:00,5,8,200,250,300,75
2018-08-06 14:00:00,-11,4,40,150,750,150
2018-08-06 15:00:00,13,10,160,50,750,375
2018-08-06 16:00:00,1,4,120,100,750,75
2018-08-06 17:00:00,3,10,160,250,150,375
2018-08-06 18:00:00,-17,2,160,50,600,225
2018-08-06 19:00:00,8,8,160,200,750,225
2018-08-06 20:00:00,-8,10,80,150,750,300
2018-08-06 21:00:00,7,4,160,150,600,300
2018-08-06 22:00:00,10,8,200,50,600,150
2018-08-06 23:00:00,5,10,120,50,150,150
