Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-02-21 0:00:00,-18,8,120,150,300,375
2018-02-21 1:00:00,8,10,80,250,450,375
2018-02-21 2:00:00,7,6,40,150,600,225
2018-02-21 3:00:00,18,4,80,200,300,375
2018-02-21 4:00:00,-6,8,120,150,150,300
2018-02-21 5:00:00,0,4,40,150,750,375
2018-02-21 6:00:00,12,6,120,150,150,375
2018-02-21 7:00:00,-13,6,200,150,300,75
2018-02-21 8:00:00,-12,10,80,150,450,225
2018-02-21 9:00:00,-5,6,40,250,600,300
2018-02-21 10:00:00,2,2,160,150,150,375
2018-02-21 11:00:00,-6,6,160,250,600,375
2018-02-21 12:00:00,2,6,200,50,300,225
2018-02-21 13:00:00,-2,6,120,200,750,375
2018-02-21 14:00:00,3,2,200,50,150,75
2018-02-21 15:00:00,-9,10,120,250,750,300
2018-02-21 16:00:00,-13,2,120,250,150,375
2018-02-21 17:00:00,13,10,80,50,150,75
2018-02-21 18:00:00,4,4,120,150,450,75
2018-02-21 19:00:00,10,6,160,50,600,75
2018-02-21 20:00:00,-2,2,160,250,450,300
2018-02-21 21:00:00,-19,2,80,100,300,375
2018-02-21 22:00:00,16,4,40,250,600,375
2018-02-21 23:00:00,18,8,120,50,750,225
