Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-04-02 0:00:00,0,10,160,200,600,75
2018-04-02 1:00:00,-11,4,200,50,600,375
2018-04-02 2:00:00,10,2,40,200,150,225
2018-04-02 3:00:00,-5,10,120,200,150,225
2018-04-02 4:00:00,0,4,120,250,300,225
2018-04-02 5:00:00,0,10,120,200,450,375
2018-04-02 6:00:00,8,10,200,200,300,75
2018-04-02 7:00:00,-7,6,120,150,300,225
2018-04-02 8:00:00,4,6,80,150,600,75
2018-04-02 9:00:00,-10,4,200,50,750,150
2018-04-02 10:00:00,14,6,120,250,750,375
2018-04-02 11:00:00,-10,8,80,150,150,300
2018-04-02 12:00:00,0,4,200,150,600,225
2018-04-02 13:00:00,-15,2,40,50,300,300
2018-04-02 14:00:00,11,4,80,200,150,75
2018-04-02 15:00:00,-1,8,120,250,450,375
2018-04-02 16:00:00,-1,4,40,200,600,75
2018-04-02 17:00:00,-2,8,40,200,600,150
2018-04-02 18:00:00,-17,2,40,200,750,375
2018-04-02 19:00:00,-6,10,200,200,450,300
2018-04-02 20:00:00,8,8,200,200,750,150
2018-04-02 21:00:00,-3,4,160,250,750,75
2018-04-02 22:00:00,-7,8,40,150,450,75
2018-04-02 23:00:00,-15,8,80,50,150,300
