Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-03-18 0:00:00,-6,8,200,250,750,75
2018-03-18 1:00:00,-2,6,200,250,600,375
2018-03-18 2:00:00,-1,6,160,50,150,150
2018-03-18 3:00:00,-18,8,160,150,750,75
2018-03-18 4:00:00,8,10,80,250,300,225
2018-03-18 5:00:00,9,4,40,100,300,150
2018-03-18 6:00:00,-14,4,200,250,150,75
2018-03-18 7:00:00,17,10,120,150,450,150
2018-03-18 8:00:00,-18,10,80,250,450,75
2018-03-18 9:00:00,6,4,80,200,750,225
2018-03-18 10:00:00,-2,4,120,200,450,150
2018-03-18 11:00:00,-11,10,40,100,750,225
2018-03-18 12:00:00,-15,2,160,50,750,150
2018-03-18 13:00:00,0,10,120,50,150,225
2018-03-18 14:00:00,-5,2,120,200,750,375
2018-03-18 15:00:00,1,6,80,50,600,375
2018-03-18 16:00:00,18,6,80,100,600,150
2018-03-18 17:00:00,16,10,160,150,750,375
2018-03-18 18:00:00,9,4,120,50,300,375
2018-03-18 19:00:00,-1,6,120,250,750,375
2018-03-18 20:00:00,-18,6,40,200,150,300
2018-03-18 21:00:00,0,4,160,150,600,375
2018-03-18 22:00:00,16,10,80,50,300,300
2018-03-18 23:00:00,3,8,120,200,450,225
