Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-05-16 0:00:00,-3,2,80,200,600,225
2018-05-16 1:00:00,-5,6,160,50,750,150
2018-05-16 2:00:00,17,2,160,50,150,75
2018-05-16 3:00:00,-7,2,160,50,150,150
2018-05-16 4:00:00,9,8,80,50,450,150
2018-05-16 5:00:00,-17,10,120,150,150,225
2018-05-16 6:00:00,11,2,200,200,300,225
2018-05-16 7:00:00,1,4,120,50,750,300
2018-05-16 8:00:00,11,4,160,250,300,150
2018-05-16 9:00:00,6,8,120,200,600,150
2018-05-16 10:00:00,14,10,120,150,450,75
2018-05-16 11:00:00,18,6,80,50,450,75
2018-05-16 12:00:00,8,10,80,200,600,225
2018-05-16 13:00:00,-18,2,80,250,750,150
2018-05-16 14:00:00,-10,2,160,250,150,150
2018-05-16 15:00:00,0,4,200,150,750,150
2018-05-16 16:00:00,-17,2,200,250,750,300
2018-05-16 17:00:00,-8,6,40,50,600,75
2018-05-16 18:00:00,2,8,80,100,150,150
2018-05-16 19:00:00,-18,2,200,50,600,150
2018-05-16 20:00:00,14,2,120,150,450,300
2018-05-16 21:00:00,-13,4,120,100,600,75
2018-05-16 22:00:00,-15,10,200,50,450,75
2018-05-16 23:00:00,12,10,120,50,450,300
