Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-09-21 0:00:00,10,10,80,250,450,375
2018-09-21 1:00:00,19,2,120,50,150,225
2018-09-21 2:00:00,3,10,160,50,600,75
2018-09-21 3:00:00,-11,10,40,100,150,75
2018-09-21 4:00:00,9,8,160,100,450,75
2018-09-21 5:00:00,19,8,120,250,150,150
2018-09-21 6:00:00,-3,4,80,200,150,300
2018-09-21 7:00:00,19,6,40,50,750,375
2018-09-21 8:00:00,15,6,80,150,450,75
2018-09-21 9:00:00,10,10,40,250,150,150
2018-09-21 10:00:00,-8,10,200,150,750,225
2018-09-21 11:00:00,16,6,120,200,150,225
2018-09-21 12:00:00,-4,6,80,250,600,300
2018-09-21 13:00:00,-7,2,40,200,750,75
2018-09-21 14:00:00,-12,10,160,50,600,375
2018-09-21 15:00:00,-17,4,40,200,750,150
2018-09-21 16:00:00,5,6,80,100,750,75
2018-09-21 17:00:00,-11,10,40,100,150,150
2018-09-21 18:00:00,3,8,160,150,750,75
2018-09-21 19:00:00,9,10,200,150,300,75
2018-09-21 20:00:00,-16,10,200,150,600,300
2018-09-21 21:00:00,-7,2,40,50,450,300
2018-09-21 22:00:00,16,8,160,50,450,375
2018-09-21 23:00:00,0,2,200,50,450,375
