Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-11-24 0:00:00,-11,8,80,200,600,300
2018-11-24 1:00:00,-2,6,200,50,150,300
2018-11-24 2:00:00,-14,8,200,100,600,375
2018-11-24 3:00:00,-13,6,80,250,450,300
2018-11-24 4:00:00,-14,4,160,100,150,75
2018-11-24 5:00:00,-1,10,200,250,300,375
2018-11-24 6:00:00,-7,4,200,250,600,375
2018-11-24 7:00:00,-5,2,200,150,600,300
2018-11-24 8:00:00,8,6,120,50,450,225
2018-11-24 9:00:00,17,4,80,100,150,150
2018-11-24 10:00:00,14,10,80,100,450,150
2018-11-24 11:00:00,1,6,120,250,750,150
2018-11-24 12:00:00,19,4,160,100,150,300
2018-11-24 13:00:00,-8,4,200,150,150,150
2018-11-24 14:00:00,5,2,200,100,750,225
2018-11-24 15:00:00,-15,8,40,150,150,300
2018-11-24 16:00:00,-3,8,160,100,750,75
2018-11-24 17:00:00,-10,2,120,50,750,150
2018-11-24 18:00:00,-6,4,120,200,150,375
2018-11-24 19:00:00,17,8,200,100,150,150
2018-11-24 20:00:00,0,10,160,200,600,225
2018-11-24 21:00:00,-8,6,200,200,450,150
2018-11-24 22:00:00,-6,2,40,100,300,300
2018-11-24 23:00:00,17,6,160,50,750,300
