Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-03-12 0:00:00,5,6,120,200,450,225
2018-03-12 1:00:00,0,4,120,50,150,225
2018-03-12 2:00:00,11,8,200,250,600,75
2018-03-12 3:00:00,7,4,200,50,600,150
2018-03-12 4:00:00,-10,6,40,50,300,75
2018-03-12 5:00:00,11,10,160,200,300,75
2018-03-12 6:00:00,-14,2,200,200,600,225
2018-03-12 7:00:00,-9,2,160,150,450,375
2018-03-12 8:00:00,-12,6,120,200,300,225
2018-03-12 9:00:00,6,10,160,150,450,375
2018-03-12 10:00:00,9,10,160,200,300,75
2018-03-12 11:00:00,15,4,160,100,750,75
2018-03-12 12:00:00,-14,2,80,50,600,375
2018-03-12 13:00:00,5,4,160,150,600,75
2018-03-12 14:00:00,8,4,120,200,600,150
2018-03-12 15:00:00,7,8,40,250,600,225
2018-03-12 16:00:00,-16,6,80,150,750,300
2018-03-12 17:00:00,7,6,80,100,450,150
2018-03-12 18:00:00,-15,10,200,200,150,375
2018-03-12 19:00:00,9,10,120,250,600,75
2018-03-12 20:00:00,8,2,80,100,750,225
2018-03-12 21:00:00,-11,8,120,50,150,375
2018-03-12 22:00:00,3,2,120,150,600,300
2018-03-12 23:00:00,-1,6,160,50,600,150
