Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-08-09 0:00:00,12,10,120,250,300,150
2018-08-09 1:00:00,14,6,160,100,150,225
2018-08-09 2:00:00,-13,10,80,100,150,375
2018-08-09 3:00:00,-10,8,40,250,300,300
2018-08-09 4:00:00,-7,6,120,250,600,300
2018-08-09 5:00:00,11,4,200,150,450,300
2018-08-09 6:00:00,19,8,40,250,600,225
2018-08-09 7:00:00,-17,10,200,250,450,150
2018-08-09 8:00:00,13,4,160,200,750,150
2018-08-09 9:00:00,8,6,80,100,450,300
2018-08-09 10:00:00,-8,6,120,100,450,375
2018-08-09 11:00:00,9,4,80,100,150,375
2018-08-09 12:00:00,-16,8,80,50,300,300
2018-08-09 13:00:00,-19,10,200,50,600,375
2018-08-09 14:00:00,3,4,160,250,750,375
2018-08-09 15:00:00,-4,2,160,100,150,225
2018-08-09 16:00:00,1,6,40,200,150,225
2018-08-09 17:00:00,-5,4,80,250,750,75
2018-08-09 18:00:00,18,8,160,150,750,225
2018-08-09 19:00:00,1,8,80,100,300,75
2018-08-09 20:00:00,-17,8,160,250,450,75
2018-08-09 21:00:00,-9,8,120,250,300,225
2018-08-09 22:00:00,-9,6,40,100,450,225
2018-08-09 23:00:00,-5,4,160,50,150,150
