Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-05-07 0:00:00,-14,2,80,50,150,225
2018-05-07 1:00:00,-5,10,120,250,150,300
2018-05-07 2:00:00,5,10,40,200,750,300
2018-05-07 3:00:00,15,2,120,250,450,300
2018-05-07 4:00:00,-17,2,40,250,450,375
2018-05-07 5:00:00,8,6,80,50,300,375
2018-05-07 6:00:00,1,10,200,50,150,75
2018-05-07 7:00:00,-4,6,40,200,750,150
2018-05-07 8:00:00,1,2,160,200,450,300
2018-05-07 9:00:00,16,8,80,150,300,150
2018-05-07 10:00:00,5,8,80,200,300,150
2018-05-07 11:00:00,-19,2,40,150,300,300
2018-05-07 12:00:00,-14,8,200,150,450,75
2018-05-07 13:00:00,5,10,160,100,150,300
2018-05-07 14:00:00,-6,8,40,250,300,75
2018-05-07 15:00:00,-15,10,80,100,750,300
2018-05-07 16:00:00,5,6,120,250,750,150
2018-05-07 17:00:00,-10,10,40,150,450,150
2018-05-07 18:00:00,16,2,40,100,750,150
2018-05-07 19:00:00,-2,6,120,50,750,225
2018-05-07 20:00:00,14,6,160,250,450,375
2018-05-07 21:00:00,-14,4,40,50,300,300
2018-05-07 22:00:00,-6,8,80,100,750,375
2018-05-07 23:00:00,-7,4,40,200,600,300
