Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-01-04 0:00:00,0,2,80,200,600,225
2018-01-04 1:00:00,-7,8,40,50,600,150
2018-01-04 2:00:00,5,2,80,100,300,225
2018-01-04 3:00:00,15,8,120,200,450,75
2018-01-04 4:00:00,17,4,40,250,150,300
2018-01-04 5:00:00,10,8,160,50,750,375
2018-01-04 6:00:00,14,8,120,100,150,300
2018-01-04 7:00:00,-18,2,80,200,450,375
2018-01-04 8:00:00,18,4,200,50,150,150
2018-01-04 9:00:00,10,8,120,150,750,375
2018-01-04 10:00:00,-13,2,160,200,750,225
2018-01-04 11:00:00,-17,6,160,200,750,150
2018-01-04 12:00:00,-12,2,120,50,600,375
2018-01-04 13:00:00,-8,6,120,200,150,375
2018-01-04 14:00:00,11,8,120,200,600,75
2018-01-04 15:00:00,-8,4,80,150,300,225
2018-01-04 16:00:00,-12,2,160,250,600,150
2018-01-04 17:00:00,-12,10,200,200,600,225
2018-01-04 18:00:00,0,2,40,100,450,375
2018-01-04 19:00:00,-9,2,80,250,750,75
2018-01-04 20:00:00,-16,10,40,100,600,75
2018-01-04 21:00:00,7,4,200,200,750,375
2018-01-04 22:00:00,-7,4,160,50,150,225
2018-01-04 23:00:00,-2,10,200,250,300,75
