Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-01-29 0:00:00,14,10,200,50,300,75
2018-01-29 1:00:00,3,2,200,250,300,375
2018-01-29 2:00:00,-3,2,40,50,750,300
2018-01-29 3:00:00,-8,2,160,200,750,75
2018-01-29 4:00:00,6,4,200,150,300,300
2018-01-29 5:00:00,-5,10,80,100,150,300
2018-01-29 6:00:00,17,8,80,200,300,300
2018-01-29 7:00:00,8,8,80,200,600,150
2018-01-29 8:00:00,0,10,80,200,150,225
2018-01-29 9:00:00,-18,4,120,200,300,375
2018-01-29 10:00:00,1,8,80,50,300,300
2018-01-29 11:00:00,-1,8,80,100,450,375
2018-01-29 12:00:00,-4,6,40,50,300,225
2018-01-29 13:00:00,-9,10,160,250,750,300
2018-01-29 14:00:00,9,4,200,50,300,300
2018-01-29 15:00:00,-19,6,40,250,450,300
2018-01-29 16:00:00,-16,8,120,50,600,375
2018-01-29 17:00:00,-10,10,200,150,750,300
2018-01-29 18:00:00,15,6,80,100,300,75
2018-01-29 19:00:00,-3,2,80,200,150,75
2018-01-29 20:00:00,-19,8,40,250,300,375
2018-01-29 21:00:00,3,6,160,150,750,375
2018-01-29 22:00:00,16,6,80,250,450,300
2018-01-29 23:00:00,4,2,160,250,450,75
