Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-06-08 0:00:00,0,10,160,100,450,225
2018-06-08 1:00:00,0,8,80,200,750,150
2018-06-08 2:00:00,-4,6,40,50,150,375
2018-06-08 3:00:00,3,2,80,250,150,300
2018-06-08 4:00:00,-12,6,80,200,450,225
2018-06-08 5:00:00,-13,10,160,50,600,150
2018-06-08 6:00:00,7,10,160,100,300,75
2018-06-08 7:00:00,7,6,40,100,600,300
2018-06-08 8:00:00,1,2,200,200,300,225
2018-06-08 9:00:00,-13,2,120,200,450,300
2018-06-08 10:00:00,-7,2,200,100,300,150
2018-06-08 11:00:00,-9,6,80,250,600,225
2018-06-08 12:00:00,13,8,200,150,450,300
2018-06-08 13:00:00,6,8,160,50,450,375
2018-06-08 14:00:00,-9,8,120,150,600,300
2018-06-08 15:00:00,-18,10,120,200,450,375
2018-06-08 16:00:00,9,2,40,250,150,300
2018-06-08 17:00:00,-15,8,200,50,300,150
2018-06-08 18:00:00,2,4,40,100,150,150
2018-06-08 19:00:00,-18,6,120,250,750,300
2018-06-08 20:00:00,-16,2,40,50,750,75
2018-06-08 21:00:00,6,6,160,100,150,75
2018-06-08 22:00:00,15,2,120,100,750,75
2018-06-08 23:00:00,-17,6,40,50,150,150
