Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-12-08 0:00:00,-11,2,160,50,450,375
2018-12-08 1:00:00,8,8,40,250,750,300
2018-12-08 2:00:00,12,4,120,250,450,300
2018-12-08 3:00:00,19,8,160,50,300,225
2018-12-08 4:00:00,8,8,80,250,600,150
2018-12-08 5:00:00,-6,8,40,150,750,150
2018-12-08 6:00:00,-14,8,160,200,750,225
2018-12-08 7:00:00,-6,4,120,100,450,75
2018-12-08 8:00:00,-11,8,160,150,600,375
2018-12-08 9:00:00,-12,10,40,100,750,150
2018-12-08 10:00:00,3,2,160,50,150,225
2018-12-08 11:00:00,-14,6,80,100,300,75
2018-12-08 12:00:00,-19,10,200,250,750,225
2018-12-08 13:00:00,14,2,120,250,300,300
2018-12-08 14:00:00,0,8,80,150,450,375
2018-12-08 15:00:00,11,8,40,250,150,75
2018-12-08 16:00:00,15,4,200,250,600,75
2018-12-08 17:00:00,9,8,120,100,450,75
2018-12-08 18:00:00,-4,6,160,200,450,150
2018-12-08 19:00:00,12,8,40,100,750,375
2018-12-08 20:00:00,-8,2,120,100,750,75
2018-12-08 21:00:00,12,8,80,200,450,150
2018-12-08 22:00:00,6,2,40,200,300,375
2018-12-08 23:00:00,5,2,200,150,750,75
