Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-11-26 0:00:00,14,6,200,150,300,375
2018-11-26 1:00:00,11,10,40,250,300,225
2018-11-26 2:00:00,11,6,80,100,750,375
2018-11-26 3:00:00,-6,10,160,200,300,75
2018-11-26 4:00:00,9,4,80,100,150,75
2018-11-26 5:00:00,17,2,40,150,750,150
2018-11-26 6:00:00,13,10,40,150,750,225
2018-11-26 7:00:00,19,10,120,100,750,375
2018-11-26 8:00:00,-16,2,160,150,300,225
2018-11-26 9:00:00,0,6,160,150,150,75
2018-11-26 10:00:00,-11,2,80,250,450,150
2018-11-26 11:00:00,-16,8,80,200,300,150
2018-11-26 12:00:00,1,6,80,100,600,150
2018-11-26 13:00:00,3,8,80,250,300,225
2018-11-26 14:00:00,-11,8,120,50,750,375
2018-11-26 15:00:00,-18,4,120,200,450,225
2018-11-26 16:00:00,3,8,160,50,600,375
2018-11-26 17:00:00,17,4,200,150,450,375
2018-11-26 18:00:00,-16,10,200,100,600,225
2018-11-26 19:00:00,-12,6,80,150,150,150
2018-11-26 20:00:00,9,6,80,150,600,225
2018-11-26 21:00:00,2,6,160,250,750,225
2018-11-26 22:00:00,9,2,120,200,150,300
2018-11-26 23:00:00,-3,8,160,50,600,75
