Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-11-01 0:00:00,-4,8,40,100,750,300
2018-11-01 1:00:00,6,2,40,100,150,300
2018-11-01 2:00:00,1,6,80,50,450,225
2018-11-01 3:00:00,-5,2,40,200,750,225
2018-11-01 4:00:00,5,8,200,50,300,225
2018-11-01 5:00:00,-1,4,200,50,150,375
2018-11-01 6:00:00,8,4,40,150,450,300
2018-11-01 7:00:00,-19,2,40,200,600,150
2018-11-01 8:00:00,-7,6,80,50,750,150
2018-11-01 9:00:00,10,10,80,150,450,75
2018-11-01 10:00:00,17,4,200,250,150,375
2018-11-01 11:00:00,13,2,40,50,150,375
2018-11-01 12:00:00,10,10,160,150,750,225
2018-11-01 13:00:00,18,8,200,50,150,75
2018-11-01 14:00:00,-5,6,200,250,750,300
2018-11-01 15:00:00,-11,8,40,150,750,375
2018-11-01 16:00:00,5,2,80,200,600,300
2018-11-01 17:00:00,11,10,40,250,300,375
2018-11-01 18:00:00,-7,4,200,50,600,225
2018-11-01 19:00:00,-3,2,200,100,150,150
2018-11-01 20:00:00,-18,8,80,200,450,225
2018-11-01 21:00:00,0,6,160,100,300,300
2018-11-01 22:00:00,0,10,200,50,300,300
2018-11-01 23:00:00,-4,2,80,150,600,150
