Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-03-15 0:00:00,19,6,160,250,750,375
2018-03-15 1:00:00,-3,10,160,250,300,225
2018-03-15 2:00:00,-16,2,40,200,300,300
2018-03-15 3:00:00,15,6,200,250,150,150
2018-03-15 4:00:00,5,8,80,200,750,75
2018-03-15 5:00:00,2,4,120,200,300,150
2018-03-15 6:00:00,-10,4,120,250,300,150
2018-03-15 7:00:00,-3,2,120,250,150,375
2018-03-15 8:00:00,-14,6,80,100,750,75
2018-03-15 9:00:00,13,6,200,150,150,375
2018-03-15 10:00:00,7,4,40,100,150,300
2018-03-15 11:00:00,6,2,200,50,750,75
2018-03-15 12:00:00,-1,2,160,50,600,75
2018-03-15 13:00:00,-16,2,160,100,600,300
2018-03-15 14:00:00,0,10,80,100,600,300
2018-03-15 15:00:00,12,6,40,200,750,375
2018-03-15 16:00:00,-3,4,40,250,300,75
2018-03-15 17:00:00,-17,6,40,100,150,150
2018-03-15 18:00:00,19,8,200,50,750,150
2018-03-15 19:00:00,2,8,80,150,150,300
2018-03-15 20:00:00,-17,4,80,150,750,300
2018-03-15 21:00:00,6,4,120,200,750,75
2018-03-15 22:00:00,18,10,160,50,300,225
2018-03-15 23:00:00,1,4,40,200,150,150
