Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-09-05 0:00:00,3,8,80,100,300,150
2018-09-05 1:00:00,19,10,120,150,300,300
2018-09-05 2:00:00,-7,8,120,150,150,225
2018-09-05 3:00:00,17,10,80,250,300,375
2018-09-05 4:00:00,8,2,120,100,600,300
2018-09-05 5:00:00,9,6,160,100,300,75
2018-09-05 6:00:00,0,6,200,50,150,300
2018-09-05 7:00:00,15,8,160,200,600,300
2018-09-05 8:00:00,-5,4,120,50,600,150
2018-09-05 9:00:00,5,10,120,50,750,300
2018-09-05 10:00:00,-15,8,80,250,750,75
2018-09-05 11:00:00,0,6,160,100,300,150
2018-09-05 12:00:00,0,10,200,100,150,375
2018-09-05 13:00:00,19,4,80,50,450,75
2018-09-05 14:00:00,-10,2,200,100,600,75
2018-09-05 15:00:00,-13,6,80,150,750,375
2018-09-05 16:00:00,0,6,80,250,600,150
2018-09-05 17:00:00,5,8,40,50,450,150
2018-09-05 18:00:00,3,4,40,250,600,150
2018-09-05 19:00:00,10,2,120,200,450,75
2018-09-05 20:00:00,-14,10,160,50,600,225
2018-09-05 21:00:00,13,6,200,150,750,375
2018-09-05 22:00:00,15,6,40,250,150,225
2018-09-05 23:00:00,0,2,200,250,750,375
