Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-11-02 0:00:00,-1,4,120,250,300,375
2018-11-02 1:00:00,-16,8,120,200,450,150
2018-11-02 2:00:00,-5,10,160,250,450,75
2018-11-02 3:00:00,-6,4,160,50,750,150
2018-11-02 4:00:00,13,4,80,50,750,150
2018-11-02 5:00:00,-8,4,80,250,600,150
2018-11-02 6:00:00,7,8,160,50,750,225
2018-11-02 7:00:00,-2,10,120,200,450,300
2018-11-02 8:00:00,10,10,120,100,150,75
2018-11-02 9:00:00,-17,8,40,250,150,75
2018-11-02 10:00:00,-2,10,120,50,750,300
2018-11-02 11:00:00,12,6,200,250,300,300
2018-11-02 12:00:00,-11,2,120,250,300,150
2018-11-02 13:00:00,3,8,40,100,150,150
2018-11-02 14:00:00,-17,8,80,50,750,375
2018-11-02 15:00:00,5,8,80,150,750,150
2018-11-02 16:00:00,19,6,200,50,600,375
2018-11-02 17:00:00,11,2,200,250,450,375
2018-11-02 18:00:00,0,2,40,50,450,300
2018-11-02 19:00:00,9,10,160,150,450,225
2018-11-02 20:00:00,-5,4,160,150,750,300
2018-11-02 21:00:00,-17,4,160,200,450,375
2018-11-02 22:00:00,0,4,160,100,750,75
2018-11-02 23:00:00,17,10,120,50,600,300
