Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-07-18 0:00:00,17,4,200,100,600,150
2018-07-18 1:00:00,-11,6,80,50,600,75
2018-07-18 2:00:00,19,2,80,200,150,300
2018-07-18 3:00:00,0,2,200,50,300,150
2018-07-18 4:00:00,-6,4,200,100,600,300
2018-07-18 5:00:00,3,2,80,250,750,225
2018-07-18 6:00:00,-2,10,40,50,450,375
2018-07-18 7:00:00,-13,2,200,150,600,150
2018-07-18 8:00:00,10,6,40,200,300,225
2018-07-18 9:00:00,12,4,120,100,600,75
2018-07-18 10:00:00,1,8,40,250,750,375
2018-07-18 11:00:00,-2,10,160,250,300,375
2018-07-18 12:00:00,-6,8,120,200,300,375
2018-07-18 13:00:00,-13,6,200,250,750,75
2018-07-18 14:00:00,17,4,80,50,300,375
2018-07-18 15:00:00,1,2,80,100,150,225
2018-07-18 16:00:00,4,4,40,150,300,225
2018-07-18 17:00:00,4,10,120,150,600,75
2018-07-18 18:00:00,-13,8,80,250,300,225
2018-07-18 19:00:00,-5,4,160,150,150,300
2018-07-18 20:00:00,-6,6,40,50,300,300
2018-07-18 21:00:00,-15,4,40,200,150,225
2018-07-18 22:00:00,15,4,200,200,750,150
2018-07-18 23:00:00,-5,2,80,150,300,225
