Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-05-27 0:00:00,-16,10,200,150,300,150
2018-05-27 1:00:00,-7,10,160,50,750,375
2018-05-27 2:00:00,0,8,40,200,750,225
2018-05-27 3:00:00,5,10,40,50,300,75
2018-05-27 4:00:00,18,10,40,50,450,300
2018-05-27 5:00:00,6,10,120,250,750,375
2018-05-27 6:00:00,9,8,200,200,300,150
2018-05-27 7:00:00,-3,10,40,200,600,225
2018-05-27 8:00:00,0,8,160,50,450,300
2018-05-27 9:00:00,-18,8,120,50,600,75
2018-05-27 10:00:00,-8,10,160,150,150,225
2018-05-27 11:00:00,-10,8,80,150,150,300
2018-05-27 12:00:00,-2,8,200,250,600,375
2018-05-27 13:00:00,-9,6,40,150,750,225
2018-05-27 14:00:00,10,4,160,50,300,300
2018-05-27 15:00:00,9,8,160,150,600,300
2018-05-27 16:00:00,7,10,80,250,300,225
2018-05-27 17:00:00,11,8,120,250,450,300
2018-05-27 18:00:00,18,2,160,50,450,300
2018-05-27 19:00:00,19,6,40,50,150,225
2018-05-27 20:00:00,-10,6,120,250,150,75
2018-05-27 21:00:00,7,6,200,200,750,150
2018-05-27 22:00:00,4,8,120,250,750,300
2018-05-27 23:00:00,8,2,120,150,600,375
