Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-10-23 0:00:00,15,8,40,50,600,300
2018-10-23 1:00:00,7,6,40,100,750,75
2018-10-23 2:00:00,4,2,40,100,150,300
2018-10-23 3:00:00,19,2,80,50,450,75
2018-10-23 4:00:00,16,8,80,50,300,75
2018-10-23 5:00:00,10,8,120,250,600,150
2018-10-23 6:00:00,0,10,80,200,600,300
2018-10-23 7:00:00,18,6,120,150,450,75
2018-10-23 8:00:00,19,6,200,50,450,150
2018-10-23 9:00:00,-12,10,80,50,450,375
2018-10-23 10:00:00,15,6,80,250,150,375
2018-10-23 11:00:00,14,10,80,200,150,75
2018-10-23 12:00:00,-1,10,40,200,600,225
2018-10-23 13:00:00,-8,4,40,150,300,225
2018-10-23 14:00:00,12,2,40,100,300,225
2018-10-23 15:00:00,18,2,120,200,750,75
2018-10-23 16:00:00,-15,8,160,250,300,300
2018-10-23 17:00:00,2,6,80,250,750,300
2018-10-23 18:00:00,8,10,200,50,300,75
2018-10-23 19:00:00,-14,10,80,150,300,225
2018-10-23 20:00:00,-10,8,160,200,600,150
2018-10-23 21:00:00,17,2,200,250,450,150
2018-10-23 22:00:00,17,4,80,100,150,375
2018-10-23 23:00:00,-2,4,80,250,750,75
