Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-12-04 0:00:00,1,10,40,100,450,225
2018-12-04 1:00:00,11,8,160,100,300,375
2018-12-04 2:00:00,5,6,200,50,450,300
2018-12-04 3:00:00,-8,6,200,200,450,150
2018-12-04 4:00:00,0,10,200,150,300,75
2018-12-04 5:00:00,19,6,160,100,750,375
2018-12-04 6:00:00,-3,6,120,250,150,300
2018-12-04 7:00:00,14,8,120,100,600,300
2018-12-04 8:00:00,-18,2,80,200,300,150
2018-12-04 9:00:00,11,2,120,200,150,75
2018-12-04 10:00:00,-2,8,200,100,600,150
2018-12-04 11:00:00,-14,6,80,150,150,375
2018-12-04 12:00:00,3,10,120,50,150,225
2018-12-04 13:00:00,-6,8,40,50,450,225
2018-12-04 14:00:00,-4,8,160,100,750,150
2018-12-04 15:00:00,-19,8,160,250,600,225
2018-12-04 16:00:00,14,10,120,150,600,300
2018-12-04 17:00:00,17,2,160,50,300,375
2018-12-04 18:00:00,19,8,120,250,300,300
2018-12-04 19:00:00,-6,4,40,250,450,225
2018-12-04 20:00:00,-3,2,40,100,450,300
2018-12-04 21:00:00,-1,6,160,100,750,375
2018-12-04 22:00:00,11,10,80,200,600,225
2018-12-04 23:00:00,6,6,120,150,150,75
