Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-06-12 0:00:00,-2,6,40,50,300,375
2018-06-12 1:00:00,-15,4,120,250,750,75
2018-06-12 2:00:00,6,4,160,150,150,300
2018-06-12 3:00:00,18,8,80,150,300,225
2018-06-12 4:00:00,8,2,120,250,600,150
2018-06-12 5:00:00,-19,4,160,150,750,75
2018-06-12 6:00:00,-19,2,160,100,450,300
2018-06-12 7:00:00,10,10,120,100,150,300
2018-06-12 8:00:00,7,10,200,150,300,150
2018-06-12 9:00:00,15,8,120,100,150,150
2018-06-12 10:00:00,5,4,160,150,300,150
2018-06-12 11:00:00,7,6,80,100,150,225
2018-06-12 12:00:00,6,2,200,100,450,150
2018-06-12 13:00:00,-3,8,40,100,450,300
2018-06-12 14:00:00,-2,2,160,100,750,150
2018-06-12 15:00:00,0,4,160,150,750,150
2018-06-12 16:00:00,5,4,160,50,600,150
2018-06-12 17:00:00,7,10,80,100,600,225
2018-06-12 18:00:00,-10,8,40,100,300,225
2018-06-12 19:00:00,-5,6,80,150,450,150
2018-06-12 20:00:00,0,4,160,200,600,150
2018-06-12 21:00:00,6,4,80,150,600,375
2018-06-12 22:00:00,-19,8,200,200,300,300
2018-06-12 23:00:00,10,4,80,100,300,75
