Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-07-05 0:00:00,14,6,160,50,150,375
2018-07-05 1:00:00,-19,2,80,100,600,75
2018-07-05 2:00:00,-13,10,80,50,150,300
2018-07-05 3:00:00,0,4,80,50,750,150
2018-07-05 4:00:00,-16,4,80,100,450,375
2018-07-05 5:00:00,0,10,160,150,450,375
2018-07-05 6:00:00,7,6,40,250,300,225
2018-07-05 7:00:00,0,10,200,100,150,75
2018-07-05 8:00:00,4,4,80,100,300,225
2018-07-05 9:00:00,10,10,200,200,300,75
2018-07-05 10:00:00,-11,10,160,100,750,225
2018-07-05 11:00:00,-8,6,40,250,300,75
2018-07-05 12:00:00,2,8,40,250,750,300
2018-07-05 13:00:00,10,10,80,50,150,375
2018-07-05 14:00:00,3,10,80,50,450,75
2018-07-05 15:00:00,0,2,160,100,600,300
2018-07-05 16:00:00,-11,6,80,250,600,225
2018-07-05 17:00:00,15,2,40,50,750,300
2018-07-05 18:00:00,3,4,120,150,750,75
2018-07-05 19:00:00,11,4,40,150,150,300
2018-07-05 20:00:00,-12,6,120,150,450,300
2018-07-05 21:00:00,-12,8,200,100,750,150
2018-07-05 22:00:00,-12,10,160,200,450,150
2018-07-05 23:00:00,8,6,120,150,750,225
