Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-11-25 0:00:00,-18,6,160,150,150,225
2018-11-25 1:00:00,13,2,200,100,150,225
2018-11-25 2:00:00,-18,4,120,250,150,75
2018-11-25 3:00:00,11,2,200,100,750,375
2018-11-25 4:00:00,-1,2,200,150,750,225
2018-11-25 5:00:00,-6,6,120,200,750,150
2018-11-25 6:00:00,-16,2,120,100,750,375
2018-11-25 7:00:00,-1,10,80,100,150,225
2018-11-25 8:00:00,-10,4,80,200,750,300
2018-11-25 9:00:00,-1,2,80,200,750,300
2018-11-25 10:00:00,-18,4,40,200,300,150
2018-11-25 11:00:00,-4,10,40,200,300,75
2018-11-25 12:00:00,16,2,200,200,600,75
2018-11-25 13:00:00,19,8,200,50,750,300
2018-11-25 14:00:00,-8,6,200,100,600,150
2018-11-25 15:00:00,5,4,40,250,600,150
2018-11-25 16:00:00,0,10,160,50,450,150
2018-11-25 17:00:00,8,6,40,250,450,300
2018-11-25 18:00:00,2,6,120,200,150,150
2018-11-25 19:00:00,1,8,40,50,450,375
2018-11-25 20:00:00,1,2,80,250,150,375
2018-11-25 21:00:00,-6,4,200,50,300,225
2018-11-25 22:00:00,-3,8,160,50,600,300
2018-11-25 23:00:00,19,8,80,100,750,375
