Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-09-30 0:00:00,2,2,120,150,750,375
2018-09-30 1:00:00,6,6,160,250,750,150
2018-09-30 2:00:00,-17,6,120,100,600,300
2018-09-30 3:00:00,19,10,200,150,750,225
2018-09-30 4:00:00,14,4,160,200,600,150
2018-09-30 5:00:00,1,4,160,200,450,300
2018-09-30 6:00:00,9,8,120,100,450,375
2018-09-30 7:00:00,1,10,160,150,300,75
2018-09-30 8:00:00,6,10,40,50,750,150
2018-09-30 9:00:00,15,4,200,150,300,300
2018-09-30 10:00:00,0,10,40,150,450,75
2018-09-30 11:00:00,-14,8,120,250,450,75
2018-09-30 12:00:00,6,2,200,100,450,225
2018-09-30 13:00:00,-1,6,200,200,750,375
2018-09-30 14:00:00,3,8,40,200,600,300
2018-09-30 15:00:00,-8,6,120,200,750,225
2018-09-30 16:00:00,-10,6,200,150,750,225
2018-09-30 17:00:00,-13,2,120,50,750,375
2018-09-30 18:00:00,-7,4,160,100,450,75
2018-09-30 19:00:00,-15,4,200,250,750,300
2018-09-30 20:00:00,-9,4,80,50,750,375
2018-09-30 21:00:00,17,6,40,100,150,300
2018-09-30 22:00:00,19,6,40,50,450,375
2018-09-30 23:00:00,6,6,40,200,600,75
