Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-01-06 0:00:00,13,2,200,50,750,375
2018-01-06 1:00:00,5,2,120,50,150,225
2018-01-06 2:00:00,-6,4,160,50,150,375
2018-01-06 3:00:00,3,2,160,150,450,300
2018-01-06 4:00:00,3,10,160,250,600,375
2018-01-06 5:00:00,-5,2,40,250,750,75
2018-01-06 6:00:00,16,6,40,100,300,225
2018-01-06 7:00:00,18,6,80,100,150,75
2018-01-06 8:00:00,17,10,80,50,300,300
2018-01-06 9:00:00,-8,4,120,150,300,375
2018-01-06 10:00:00,-3,2,80,100,450,225
2018-01-06 11:00:00,16,4,40,200,450,375
2018-01-06 12:00:00,10,8,160,200,450,375
2018-01-06 13:00:00,-13,8,40,100,300,375
2018-01-06 14:00:00,-12,8,200,50,150,225
2018-01-06 15:00:00,6,10,160,100,750,150
2018-01-06 16:00:00,14,10,160,150,600,150
2018-01-06 17:00:00,11,8,200,200,750,300
2018-01-06 18:00:00,-18,4,40,50,450,375
2018-01-06 19:00:00,6,8,120,50,600,225
2018-01-06 20:00:00,8,2,120,150,600,300
2018-01-06 21:00:00,3,4,40,50,750,300
2018-01-06 22:00:00,1,2,40,100,150,300
2018-01-06 23:00:00,12,10,40,250,450,75
