Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-07-07 0:00:00,-4,8,40,150,150,300
2018-07-07 1:00:00,-15,2,200,200,450,375
2018-07-07 2:00:00,-11,8,40,250,750,300
2018-07-07 3:00:00,9,10,40,250,450,225
2018-07-07 4:00:00,2,8,80,100,300,300
2018-07-07 5:00:00,0,4,200,150,450,75
2018-07-07 6:00:00,5,8,200,150,600,300
2018-07-07 7:00:00,16,2,160,250,750,375
2018-07-07 8:00:00,-1,10,80,100,300,225
2018-07-07 9:00:00,-4,6,40,250,750,75
2018-07-07 10:00:00,10,8,200,250,750,300
2018-07-07 11:00:00,0,2,120,100,150,375
2018-07-07 12:00:00,11,6,120,200,300,225
2018-07-07 13:00:00,9,4,120,200,600,75
2018-07-07 14:00:00,-16,8,40,100,300,150
2018-07-07 15:00:00,3,8,200,100,300,225
2018-07-07 16:00:00,-5,6,80,250,150,150
2018-07-07 17:00:00,11,2,120,150,300,300
2018-07-07 18:00:00,16,2,120,100,450,300
2018-07-07 19:00:00,-4,8,160,100,750,375
2018-07-07 20:00:00,8,6,120,100,300,150
2018-07-07 21:00:00,19,2,120,250,150,150
2018-07-07 22:00:00,14,8,40,250,300,300
2018-07-07 23:00:00,15,2,160,200,450,375
