Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-09-24 0:00:00,0,4,80,250,600,75
2018-09-24 1:00:00,-7,2,160,150,150,150
2018-09-24 2:00:00,-3,4,80,150,300,375
2018-09-24 3:00:00,1,8,80,100,150,150
2018-09-24 4:00:00,-5,10,40,200,450,75
2018-09-24 5:00:00,-10,2,120,250,600,150
2018-09-24 6:00:00,-8,10,80,50,750,375
2018-09-24 7:00:00,2,6,40,150,450,375
2018-09-24 8:00:00,11,10,160,50,300,300
2018-09-24 9:00:00,-16,8,40,150,150,150
2018-09-24 10:00:00,12,8,80,50,750,75
2018-09-24 11:00:00,-17,2,40,150,450,375
2018-09-24 12:00:00,-14,8,160,150,150,300
2018-09-24 13:00:00,6,4,200,150,450,300
2018-09-24 14:00:00,18,8,200,100,450,75
2018-09-24 15:00:00,-1,4,200,100,750,300
2018-09-24 16:00:00,5,6,200,100,750,225
2018-09-24 17:00:00,8,8,80,200,750,75
2018-09-24 18:00:00,4,2,80,100,150,225
2018-09-24 19:00:00,-17,8,200,150,750,375
2018-09-24 20:00:00,18,4,160,250,600,150
2018-09-24 21:00:00,19,10,160,200,300,225
2018-09-24 22:00:00,2,6,80,250,300,150
2018-09-24 23:00:00,-19,2,200,200,450,150
