Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-10-05 0:00:00,2,2,120,150,450,375
2018-10-05 1:00:00,-11,2,160,150,150,375
2018-10-05 2:00:00,-8,4,120,50,150,375
2018-10-05 3:00:00,0,6,40,150,450,375
2018-10-05 4:00:00,-13,8,120,100,450,75
2018-10-05 5:00:00,16,6,160,50,300,150
2018-10-05 6:00:00,-13,8,120,200,600,75
2018-10-05 7:00:00,-5,2,200,50,300,75
2018-10-05 8:00:00,0,8,80,200,150,300
2018-10-05 9:00:00,-2,2,200,50,600,150
2018-10-05 10:00:00,-3,6,200,100,300,300
2018-10-05 11:00:00,5,8,80,250,450,150
2018-10-05 12:00:00,14,6,160,250,150,150
2018-10-05 13:00:00,8,2,160,200,600,300
2018-10-05 14:00:00,4,4,120,200,300,300
2018-10-05 15:00:00,7,6,120,250,300,150
2018-10-05 16:00:00,-18,10,200,150,450,150
2018-10-05 17:00:00,19,8,40,250,300,150
2018-10-05 18:00:00,11,4,40,200,300,375
2018-10-05 19:00:00,6,8,80,250,150,375
2018-10-05 20:00:00,9,8,200,150,300,75
2018-10-05 21:00:00,16,2,80,150,300,75
2018-10-05 22:00:00,6,10,80,200,600,150
2018-10-05 23:00:00,10,2,160,150,450,75
