Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-10-15 0:00:00,19,10,120,150,150,375
2018-10-15 1:00:00,6,10,40,250,600,75
2018-10-15 2:00:00,-6,6,160,250,450,375
2018-10-15 3:00:00,13,8,160,250,750,300
2018-10-15 4:00:00,-13,10,40,250,300,75
2018-10-15 5:00:00,16,10,120,150,300,225
2018-10-15 6:00:00,-1,10,80,250,300,300
2018-10-15 7:00:00,-19,10,40,250,750,150
2018-10-15 8:00:00,-14,6,160,150,300,75
2018-10-15 9:00:00,-4,6,40,200,750,150
2018-10-15 10:00:00,-2,4,160,250,300,375
2018-10-15 11:00:00,3,4,40,150,750,75
2018-10-15 12:00:00,13,6,80,100,300,375
2018-10-15 13:00:00,17,2,200,250,750,75
2018-10-15 14:00:00,8,4,80,50,750,300
2018-10-15 15:00:00,-14,8,120,100,750,225
2018-10-15 16:00:00,2,10,40,50,450,150
2018-10-15 17:00:00,13,2,160,100,600,300
2018-10-15 18:00:00,-12,8,160,200,450,375
2018-10-15 19:00:00,12,4,160,100,600,300
2018-10-15 20:00:00,-3,4,160,100,150,375
2018-10-15 21:00:00,1,10,40,200,300,225
2018-10-15 22:00:00,19,6,80,200,600,225
2018-10-15 23:00:00,-12,6,80,150,600,375
