Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-03-04 0:00:00,-5,2,80,250,750,150
2018-03-04 1:00:00,9,2,160,250,600,300
2018-03-04 2:00:00,10,8,40,200,300,300
2018-03-04 3:00:00,-15,2,200,200,750,225
2018-03-04 4:00:00,15,6,80,200,600,375
2018-03-04 5:00:00,19,4,80,50,750,375
2018-03-04 6:00:00,-17,10,80,100,450,150
2018-03-04 7:00:00,-3,6,40,200,300,375
2018-03-04 8:00:00,-6,4,40,100,150,375
2018-03-04 9:00:00,-1,10,120,250,600,75
2018-03-04 10:00:00,0,8,160,100,600,300
2018-03-04 11:00:00,-19,4,80,100,300,225
2018-03-04 12:00:00,10,10,200,200,750,75
2018-03-04 13:00:00,-18,6,40,50,150,150
2018-03-04 14:00:00,-13,10,40,100,150,225
2018-03-04 15:00:00,0,8,40,250,600,150
2018-03-04 16:00:00,16,2,40,50,300,300
2018-03-04 17:00:00,1,4,120,200,300,375
2018-03-04 18:00:00,12,8,160,200,150,225
2018-03-04 19:00:00,12,10,160,250,300,225
2018-03-04 20:00:00,6,2,120,100,450,150
2018-03-04 21:00:00,5,6,200,250,750,225
2018-03-04 22:00:00,-9,2,200,150,600,300
2018-03-04 23:00:00,4,6,120,150,450,225
