Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-03-01 0:00:00,-16,2,120,250,450,300
2018-03-01 1:00:00,-1,2,80,200,300,375
2018-03-01 2:00:00,-9,2,40,200,750,300
2018-03-01 3:00:00,19,8,120,50,600,225
2018-03-01 4:00:00,8,4,40,200,600,150
2018-03-01 5:00:00,0,6,40,200,450,375
2018-03-01 6:00:00,-9,10,80,50,300,75
2018-03-01 7:00:00,7,4,160,50,150,150
2018-03-01 8:00:00,-19,6,80,50,750,150
2018-03-01 9:00:00,-13,8,200,50,450,150
2018-03-01 10:00:00,15,8,120,200,300,300
2018-03-01 11:00:00,-8,2,200,100,150,300
2018-03-01 12:00:00,14,10,160,100,600,75
2018-03-01 13:00:00,-16,8,160,250,150,75
2018-03-01 14:00:00,-14,6,160,250,450,300
2018-03-01 15:00:00,14,8,120,150,300,75
2018-03-01 16:00:00,-18,8,40,50,150,150
2018-03-01 17:00:00,-5,2,80,200,600,375
2018-03-01 18:00:00,16,6,200,200,600,225
2018-03-01 19:00:00,12,8,80,200,150,150
2018-03-01 20:00:00,-10,2,200,100,150,75
2018-03-01 21:00:00,4,4,80,250,150,75
2018-03-01 22:00:00,6,6,40,200,150,375
2018-03-01 23:00:00,3,10,80,50,300,375
