Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-05-31 0:00:00,1,8,80,200,600,150
2018-05-31 1:00:00,11,8,120,100,600,75
2018-05-31 2:00:00,-1,4,160,50,450,225
2018-05-31 3:00:00,-10,6,120,100,600,300
2018-05-31 4:00:00,0,2,120,150,600,75
2018-05-31 5:00:00,-9,4,80,150,600,375
2018-05-31 6:00:00,17,10,160,200,300,300
2018-05-31 7:00:00,0,4,40,150,150,150
2018-05-31 8:00:00,6,4,160,200,600,150
2018-05-31 9:00:00,-17,6,40,200,300,75
2018-05-31 10:00:00,14,4,120,250,150,375
2018-05-31 11:00:00,-3,2,160,100,600,300
2018-05-31 12:00:00,-4,8,200,50,300,75
2018-05-31 13:00:00,0,4,160,50,750,300
2018-05-31 14:00:00,-19,8,80,50,600,75
2018-05-31 15:00:00,-1,2,200,100,750,375
2018-05-31 16:00:00,3,4,80,200,300,150
2018-05-31 17:00:00,-18,10,80,100,300,150
2018-05-31 18:00:00,-8,2,80,250,450,300
2018-05-31 19:00:00,0,10,200,150,600,375
2018-05-31 20:00:00,-1,8,40,150,750,225
2018-05-31 21:00:00,-12,6,160,200,450,150
2018-05-31 22:00:00,18,8,40,150,450,150
2018-05-31 23:00:00,-13,2,200,150,600,150
