Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-03-31 0:00:00,0,8,80,250,750,300
2018-03-31 1:00:00,-17,2,40,150,600,75
2018-03-31 2:00:00,-19,2,200,150,300,375
2018-03-31 3:00:00,8,4,120,200,750,225
2018-03-31 4:00:00,-3,2,200,100,750,300
2018-03-31 5:00:00,1,4,80,250,300,375
2018-03-31 6:00:00,16,6,120,200,150,75
2018-03-31 7:00:00,-7,2,120,250,600,75
2018-03-31 8:00:00,-14,10,160,150,300,150
2018-03-31 9:00:00,-4,8,80,200,450,150
2018-03-31 10:00:00,-15,2,160,150,450,75
2018-03-31 11:00:00,17,10,40,200,750,375
2018-03-31 12:00:00,-10,4,120,100,300,150
2018-03-31 13:00:00,-17,8,40,250,600,300
2018-03-31 14:00:00,19,8,40,50,600,150
2018-03-31 15:00:00,-14,4,160,100,450,225
2018-03-31 16:00:00,7,6,80,250,450,75
2018-03-31 17:00:00,-5,10,200,100,750,225
2018-03-31 18:00:00,2,6,200,200,600,300
2018-03-31 19:00:00,-1,4,120,50,450,150
2018-03-31 20:00:00,-9,8,80,200,150,225
2018-03-31 21:00:00,-1,4,40,250,300,300
2018-03-31 22:00:00,0,6,40,250,600,375
2018-03-31 23:00:00,-6,6,40,50,750,375
