Date,Temp,CO,NO2,SO2,PM10,PM2_5
2018-07-06 0:00:00,-13,4,200,150,300,75
2018-07-06 1:00:00,-6,8,120,50,300,75
2018-07-06 2:00:00,-15,4,160,200,150,375
2018-07-06 3:00:00,-13,10,80,200,300,150
2018-07-06 4:00:00,11,8,80,50,750,300
2018-07-06 5:00:00,-7,4,160,100,450,75
2018-07-06 6:00:00,2,10,120,150,600,300
2018-07-06 7:00:00,-4,2,200,100,750,225
2018-07-06 8:00:00,-14,2,80,150,600,225
2018-07-06 9:00:00,-10,4,40,250,450,375
2018-07-06 10:00:00,4,4,200,200,150,225
2018-07-06 11:00:00,3,4,80,100,300,150
2018-07-06 12:00:00,-10,4,160,200,300,375
2018-07-06 13:00:00,10,8,40,150,600,300
2018-07-06 14:00:00,10,4,40,200,300,75
2018-07-06 15:00:00,0,8,120,250,300,150
2018-07-06 16:00:00,17,8,40,100,300,75
2018-07-06 17:00:00,2,6,200,50,300,375
2018-07-06 18:00:00,0,6,160,100,600,225
2018-07-06 19:00:00,-12,10,80,200,450,75
2018-07-06 20:00:00,-7,2,120,200,750,375
2018-07-06 21:00:00,3,6,120,250,300,225
2018-07-06 22:00:00,2,8,200,50,600,75
2018-07-06 23:00:00,2,6,160,200,300,300
